tag,step,value,wall_time
RecNet/train_loss,0,0.6278661489486694,1771159769.264038
RecNet/train_loss,1,0.4713038206100464,1771159784.4250147
RecNet/train_loss,2,0.4356289803981781,1771159792.1009405
RecNet/train_loss,3,0.4169555902481079,1771159799.708856
RecNet/train_loss,4,0.4064752459526062,1771159823.6514878
RecNet/train_loss,5,0.3998108208179474,1771159847.84207
RecNet/train_loss,6,0.39567431807518005,1771159869.320052
RecNet/train_loss,7,0.3926744759082794,1771159891.208654
RecNet/train_loss,8,0.39035627245903015,1771159913.913842
RecNet/train_loss,9,0.3887902796268463,1771159939.5521889
RecNet/train_loss,10,0.3872529864311218,1771159947.2344902
RecNet/train_loss,11,0.38624560832977295,1771159960.231211
RecNet/train_loss,12,0.38572248816490173,1771159985.0210633
RecNet/train_loss,13,0.3846341669559479,1771160008.652551
RecNet/train_loss,14,0.3840363919734955,1771160026.9294314
RecNet/train_loss,15,0.38372257351875305,1771160054.0912564
RecNet/train_loss,16,0.3830028474330902,1771160081.912242
RecNet/train_loss,17,0.3826957643032074,1771160107.7343607
RecNet/train_loss,18,0.3824881911277771,1771160133.7800357
RecNet/train_loss,19,0.3820309638977051,1771160161.209877
RecNet/train_loss,20,0.38182714581489563,1771160186.6117508
RecNet/train_loss,21,0.38165074586868286,1771160210.6420531
RecNet/train_loss,22,0.38138437271118164,1771160234.5505455
RecNet/train_loss,23,0.38134491443634033,1771160258.912439
RecNet/train_loss,24,0.3811738193035126,1771160283.3510036
RecNet/train_loss,25,0.38117656111717224,1771160307.998001
RecNet/train_loss,26,0.3809375464916229,1771160327.4643779
RecNet/train_loss,27,0.3808854818344116,1771160334.7928047
RecNet/train_loss,28,0.38081231713294983,1771160342.1064544
RecNet/train_loss,29,0.38060078024864197,1771160349.4072578
RecNet/train_loss,30,0.38051632046699524,1771160356.812597
RecNet/train_loss,31,0.3803824782371521,1771160364.1337216
RecNet/train_loss,32,0.38028278946876526,1771160371.4170272
RecNet/train_loss,33,0.3802160322666168,1771160378.7185466
RecNet/train_loss,34,0.38027381896972656,1771160386.0412543
RecNet/train_loss,35,0.38016313314437866,1771160393.467952
RecNet/train_loss,36,0.38002678751945496,1771160400.8121686
RecNet/train_loss,37,0.3801344037055969,1771160408.1535282
RecNet/train_loss,38,0.3800479471683502,1771160415.4576325
RecNet/train_loss,39,0.3799089193344116,1771160422.8015063
RecNet/train_accuracy,0,84.2834701538086,1771159769.2641306
RecNet/train_accuracy,1,87.41598510742188,1771159784.4250686
RecNet/train_accuracy,2,87.75068664550781,1771159792.1009896
RecNet/train_accuracy,3,87.99044036865234,1771159799.7089205
RecNet/train_accuracy,4,88.04781341552734,1771159823.651553
RecNet/train_accuracy,5,88.13114929199219,1771159847.8421855
RecNet/train_accuracy,6,88.14549255371094,1771159869.3201098
RecNet/train_accuracy,7,88.16939544677734,1771159891.2086954
RecNet/train_accuracy,8,88.13182830810547,1771159913.9138875
RecNet/train_accuracy,9,88.20697021484375,1771159939.5522547
RecNet/train_accuracy,10,88.23975372314453,1771159947.234531
RecNet/train_accuracy,11,88.22199249267578,1771159960.2312825
RecNet/train_accuracy,12,88.23429107666016,1771159985.0211287
RecNet/train_accuracy,13,88.2486343383789,1771160008.652651
RecNet/train_accuracy,14,88.26570892333984,1771160026.9295225
RecNet/train_accuracy,15,88.24931335449219,1771160054.0913675
RecNet/train_accuracy,16,88.3121566772461,1771160081.9123394
RecNet/train_accuracy,17,88.28961944580078,1771160107.7344704
RecNet/train_accuracy,18,88.29986572265625,1771160133.7801394
RecNet/train_accuracy,19,88.28756713867188,1771160161.2099745
RecNet/train_accuracy,20,88.27527618408203,1771160186.611824
RecNet/train_accuracy,21,88.2821044921875,1771160210.642148
RecNet/train_accuracy,22,88.31488800048828,1771160234.5506403
RecNet/train_accuracy,23,88.28961944580078,1771160258.9125268
RecNet/train_accuracy,24,88.31967163085938,1771160283.3511217
RecNet/train_accuracy,25,88.30396270751953,1771160307.9981012
RecNet/train_accuracy,26,88.31625366210938,1771160327.4644532
