tag,step,value,wall_time
RecNet/train_loss,0,0.6520765423774719,1771164572.9865606
RecNet/train_loss,1,0.472185343503952,1771164584.6155152
RecNet/train_loss,2,0.43673187494277954,1771164599.0985498
RecNet/train_loss,3,0.4178166687488556,1771164610.9535956
RecNet/train_loss,4,0.40696433186531067,1771164624.8406732
RecNet/train_loss,5,0.4002118706703186,1771164637.9245617
RecNet/train_loss,6,0.3958210349082947,1771164653.0003378
RecNet/train_loss,7,0.39259302616119385,1771164668.133554
RecNet/train_loss,8,0.39028647541999817,1771164683.4052966
RecNet/train_loss,9,0.3885357081890106,1771164698.9383004
RecNet/train_loss,10,0.38715147972106934,1771164714.6106915
RecNet/train_loss,11,0.38604050874710083,1771164730.0151613
RecNet/train_loss,12,0.3852490782737732,1771164740.9117744
RecNet/train_loss,13,0.38441434502601624,1771164749.550072
RecNet/train_loss,14,0.38376283645629883,1771164755.9804242
RecNet/train_loss,15,0.38326749205589294,1771164766.8105855
RecNet/train_loss,16,0.38276559114456177,1771164779.181917
RecNet/train_loss,17,0.3824153542518616,1771164793.844906
RecNet/train_loss,18,0.38202178478240967,1771164809.3516219
RecNet/train_loss,19,0.38177427649497986,1771164824.8192587
RecNet/train_loss,20,0.38164669275283813,1771164840.6799786
RecNet/train_loss,21,0.38141781091690063,1771164856.2386808
RecNet/train_loss,22,0.3811229467391968,1771164863.5390365
RecNet/train_loss,23,0.38092154264450073,1771164878.239975
RecNet/train_loss,24,0.3808239996433258,1771164893.7120574
RecNet/train_loss,25,0.38064759969711304,1771164909.077455
RecNet/train_loss,26,0.38053664565086365,1771164925.012807
RecNet/train_loss,27,0.3805038630962372,1771164940.8235066
RecNet/train_loss,28,0.38037192821502686,1771164954.606944
RecNet/train_loss,29,0.3802051246166229,1771164970.2545543
RecNet/train_loss,30,0.3800976872444153,1771164986.1690753
RecNet/train_loss,31,0.3800118863582611,1771164998.5790713
RecNet/train_loss,32,0.38009583950042725,1771165004.1915967
