tag,step,value,wall_time
RecNet/train_loss,0,0.4769035875797272,1771163853.7340658
RecNet/train_loss,1,0.3794550895690918,1771163917.1279976
RecNet/train_loss,2,0.3731241524219513,1771163977.6190872
RecNet/train_loss,3,0.3674428164958954,1771164040.83201
RecNet/train_loss,4,0.3618520498275757,1771164104.4337738
RecNet/train_loss,5,0.3576415777206421,1771164137.3324792
RecNet/train_loss,6,0.3536989986896515,1771164149.2565076
RecNet/train_loss,7,0.35054802894592285,1771164162.6194189
RecNet/train_loss,8,0.3479759395122528,1771164176.283858
RecNet/train_loss,9,0.3464253544807434,1771164190.2597098
RecNet/train_loss,10,0.34507185220718384,1771164204.5623786
RecNet/train_loss,11,0.34110260009765625,1771164215.8396723
RecNet/train_loss,12,0.3357040584087372,1771164229.6194158
RecNet/train_loss,13,0.334946870803833,1771164243.4214334
RecNet/train_loss,14,0.3340403139591217,1771164256.6096067
RecNet/train_loss,15,0.3330269157886505,1771164270.1742945
RecNet/train_loss,16,0.3317663371562958,1771164283.262151
RecNet/train_loss,17,0.33028754591941833,1771164296.7424026
RecNet/train_loss,18,0.3283471465110779,1771164305.408155
RecNet/train_loss,19,0.3253195583820343,1771164319.854265
RecNet/train_loss,20,0.3221980333328247,1771164326.2054977
RecNet/train_loss,21,0.3190869390964508,1771164333.5514522
RecNet/train_loss,22,0.316976398229599,1771164346.4835317
RecNet/train_loss,23,0.3145475387573242,1771164362.738713
RecNet/train_loss,24,0.31179845333099365,1771164377.0357594
RecNet/train_loss,25,0.309052050113678,1771164386.524932
RecNet/train_loss,26,0.30442818999290466,1771164396.6981466
RecNet/train_loss,27,0.30227425694465637,1771164406.4918475
RecNet/train_loss,28,0.3010226786136627,1771164419.843257
RecNet/train_loss,29,0.3002215027809143,1771164433.6792095
RecNet/train_loss,30,0.2995203137397766,1771164447.4957275
RecNet/train_loss,31,0.29911959171295166,1771164461.674799
RecNet/train_loss,32,0.2988123595714569,1771164472.8045263
RecNet/train_loss,33,0.29821354150772095,1771164481.716839
RecNet/train_loss,34,0.2974177598953247,1771164489.8083007
RecNet/train_loss,35,0.2958911061286926,1771164503.7946794
RecNet/train_loss,36,0.2907067537307739,1771164517.4333127
RecNet/train_loss,37,0.28663986921310425,1771164531.1020658
RecNet/train_loss,38,0.2853162884712219,1771164544.7332861
RecNet/train_loss,39,0.28482845425605774,1771164558.8768733
RecNet/train_accuracy,0,86.3428955078125,1771163853.7342985
RecNet/train_accuracy,1,88.4692611694336,1771163917.1282294
RecNet/train_accuracy,2,88.58470153808594,1771163977.619312
RecNet/train_accuracy,3,88.64822387695312,1771164040.8323276
RecNet/train_accuracy,4,88.7165298461914,1771164104.4339523
RecNet/train_accuracy,5,88.76707458496094,1771164137.3325272
RecNet/train_accuracy,6,88.82172393798828,1771164149.2565565
RecNet/train_accuracy,7,88.82786560058594,1771164162.6194954
RecNet/train_accuracy,8,88.95286560058594,1771164176.2839217
RecNet/train_accuracy,9,89.11133575439453,1771164190.2597742
RecNet/train_accuracy,10,89.23770141601562,1771164204.5624433
RecNet/train_accuracy,11,89.36953735351562,1771164215.8397462
RecNet/train_accuracy,12,89.3729476928711,1771164229.6194642
RecNet/train_accuracy,13,89.44261932373047,1771164243.421515
RecNet/train_accuracy,14,89.45970153808594,1771164256.6096795
RecNet/train_accuracy,15,89.44535827636719,1771164270.1743708
RecNet/train_accuracy,16,89.52185821533203,1771164283.2622278
RecNet/train_accuracy,17,89.54576873779297,1771164296.74248
RecNet/train_accuracy,18,89.61611938476562,1771164305.408219
RecNet/train_accuracy,19,89.6878433227539,1771164319.8543308
RecNet/train_accuracy,20,89.66461944580078,1771164326.2055302
RecNet/train_accuracy,21,89.72541046142578,1771164333.5515018
RecNet/train_accuracy,22,89.70218658447266,1771164346.4835675
RecNet/train_accuracy,23,89.68374633789062,1771164362.7387743
RecNet/train_accuracy,24,89.61544036865234,1771164377.035796
RecNet/train_accuracy,25,89.63934326171875,1771164386.5249643
RecNet/train_accuracy,26,89.82376861572266,1771164396.6981926
RecNet/train_accuracy,27,89.86544036865234,1771164406.4919002
RecNet/train_accuracy,28,89.8729476928711,1771164419.8433042
RecNet/train_accuracy,29,89.9084701538086,1771164433.6792555
RecNet/train_accuracy,30,89.94672393798828,1771164447.4957752
RecNet/train_accuracy,31,89.89139556884766,1771164461.6748562
RecNet/train_accuracy,32,89.95149993896484,1771164472.8045614
RecNet/train_accuracy,33,89.9050521850586,1771164481.7168736
RecNet/train_accuracy,34,89.9071044921875,1771164489.8083482
RecNet/train_accuracy,35,89.98633575439453,1771164503.794731
RecNet/train_accuracy,36,90.1229476928711,1771164517.433367
RecNet/train_accuracy,37,90.23087310791016,1771164531.1021345
RecNet/train_accuracy,38,90.25614929199219,1771164544.7333398
RecNet/train_accuracy,39,90.29850006103516,1771164558.8769422
RecNet/test_accuracy_epoch,4,0.8777999877929688,1771164105.7787108
RecNet/test_accuracy_epoch,9,0.9032999873161316,1771164190.511344
RecNet/test_accuracy_epoch,14,0.88919997215271,1771164256.8129566
RecNet/test_accuracy_epoch,19,0.8761000037193298,1771164320.0700333
RecNet/test_accuracy_epoch,24,0.8694999814033508,1771164377.118307
RecNet/test_accuracy_epoch,29,0.8792999982833862,1771164433.886991
RecNet/test_accuracy_epoch,34,0.8889999985694885,1771164490.034534
RecNet/test_accuracy_epoch,39,0.8924000263214111,1771164559.0915365
RecNet/test_auc_epoch,4,0.9669022560119629,1771164105.7788393
RecNet/test_auc_epoch,9,0.9680507183074951,1771164190.5114043
RecNet/test_auc_epoch,14,0.9692624807357788,1771164256.8130124
RecNet/test_auc_epoch,19,0.9701294302940369,1771164320.0700629
RecNet/test_auc_epoch,24,0.9704329967498779,1771164377.1183376
RecNet/test_auc_epoch,29,0.9729259610176086,1771164433.8870373
RecNet/test_auc_epoch,34,0.9733246564865112,1771164490.03458
RecNet/test_auc_epoch,39,0.9757195115089417,1771164559.0916014
RecNet/test_accuracy,0,0.8924000263214111,1771164559.091771
