tag,step,value,wall_time
RecNet/train_loss,0,1.5554025173187256,1771120742.6969736
RecNet/train_loss,1,0.570321261882782,1771120760.1392674
RecNet/train_loss,2,0.43800804018974304,1771120778.5182688
RecNet/train_loss,3,0.3162742853164673,1771120796.9288616
RecNet/train_loss,4,0.2256220579147339,1771120815.449262
RecNet/train_loss,5,0.18230804800987244,1771120836.0869029
RecNet/train_loss,6,0.15299086272716522,1771120853.6850576
RecNet/train_loss,7,0.1392413079738617,1771120871.6644988
RecNet/train_loss,8,0.12725183367729187,1771120890.2846682
RecNet/train_loss,9,0.11669018119573593,1771120908.4919167
RecNet/train_loss,10,0.105214923620224,1771120929.1086762
RecNet/train_loss,11,0.10369765758514404,1771120947.6860504
RecNet/train_loss,12,0.09307284653186798,1771120965.7747025
RecNet/train_loss,13,0.08852195739746094,1771120983.6638272
RecNet/train_loss,14,0.08590526133775711,1771121001.8198285
RecNet/train_loss,15,0.07959896326065063,1771121021.8014302
RecNet/train_loss,16,0.0769137516617775,1771121039.9188836
RecNet/train_loss,17,0.06958354264497757,1771121058.33545
RecNet/train_loss,18,0.07166576385498047,1771121077.1533043
RecNet/train_loss,19,0.0625932365655899,1771121096.1609232
RecNet/train_loss,20,0.06173710897564888,1771121116.963016
RecNet/train_loss,21,0.06105921044945717,1771121135.3556633
RecNet/train_loss,22,0.05872251093387604,1771121153.9537175
RecNet/train_loss,23,0.05414316803216934,1771121172.0841181
RecNet/train_loss,24,0.05407717078924179,1771121190.874852
RecNet/train_loss,25,0.04666617885231972,1771121211.5801618
RecNet/train_loss,26,0.047687940299510956,1771121230.1456268
RecNet/train_loss,27,0.04970167577266693,1771121248.6732442
RecNet/train_loss,28,0.04527400806546211,1771121266.722161
RecNet/train_loss,29,0.04361090809106827,1771121285.1339688
RecNet/train_loss,30,0.04439273849129677,1771121305.5317001
RecNet/train_loss,31,0.04060749709606171,1771121324.1564739
RecNet/train_loss,32,0.03622208163142204,1771121342.2399147
RecNet/train_loss,33,0.04037680849432945,1771121360.209697
RecNet/train_loss,34,0.035850949585437775,1771121378.5023272
RecNet/train_loss,35,0.038088101893663406,1771121398.9242148
RecNet/train_loss,36,0.0366540290415287,1771121416.9638023
RecNet/train_loss,37,0.031722161918878555,1771121435.8403873
RecNet/train_loss,38,0.034438975155353546,1771121453.9104996
RecNet/train_loss,39,0.03416750952601433,1771121471.799895
RecNet/train_accuracy,0,84.90333557128906,1771120742.6970103
RecNet/train_accuracy,1,94.77333068847656,1771120760.1392982
RecNet/train_accuracy,2,96.63333129882812,1771120778.5182986
