tag,step,value,wall_time
RecNet/train_loss,0,1.218740463256836,1771129584.7204354
RecNet/train_loss,1,0.8488597273826599,1771129600.0171697
RecNet/train_loss,2,0.7651779055595398,1771129615.8885777
RecNet/train_loss,3,0.7050336003303528,1771129630.9183257
RecNet/train_loss,4,0.6518408060073853,1771129646.4500966
RecNet/train_loss,5,0.6055827140808105,1771129661.4231577
RecNet/train_loss,6,0.5644515156745911,1771129677.3310938
RecNet/train_loss,7,0.5326966643333435,1771129693.1394432
RecNet/train_loss,8,0.5028274655342102,1771129709.1596048
RecNet/train_loss,9,0.47774237394332886,1771129724.8142393
RecNet/train_loss,10,0.45551976561546326,1771129740.8725436
RecNet/train_loss,11,0.43866610527038574,1771129756.3671515
RecNet/train_loss,12,0.42318353056907654,1771129772.5379791
RecNet/train_loss,13,0.4078206717967987,1771129788.1473858
RecNet/train_loss,14,0.39352911710739136,1771129803.2392683
RecNet/train_loss,15,0.3816296458244324,1771129818.5411
RecNet/train_loss,16,0.3680659532546997,1771129834.9736304
RecNet/train_loss,17,0.35759639739990234,1771129850.5987287
RecNet/train_loss,18,0.3434098958969116,1771129866.3836012
RecNet/train_loss,19,0.33367007970809937,1771129881.7421062
RecNet/train_loss,20,0.3213352560997009,1771129897.0095184
RecNet/train_loss,21,0.31012362241744995,1771129912.4646306
RecNet/train_loss,22,0.3000469505786896,1771129928.518243
RecNet/train_loss,23,0.28947821259498596,1771129943.5935175
RecNet/train_loss,24,0.2775583565235138,1771129959.3885038
RecNet/train_loss,25,0.26870349049568176,1771129975.3537724
RecNet/train_loss,26,0.2601170539855957,1771129990.651275
RecNet/train_loss,27,0.24873951077461243,1771130005.5637317
RecNet/train_loss,28,0.24185213446617126,1771130021.3994253
RecNet/train_loss,29,0.23373658955097198,1771130036.3979335
RecNet/train_loss,30,0.22142761945724487,1771130052.1773596
RecNet/train_loss,31,0.21688857674598694,1771130068.1745324
RecNet/train_loss,32,0.20757965743541718,1771130084.0249815
RecNet/train_loss,33,0.20391052961349487,1771130099.8788395
RecNet/train_loss,34,0.18864122033119202,1771130115.4818296
RecNet/train_loss,35,0.1873629242181778,1771130131.8013427
RecNet/train_loss,36,0.18299922347068787,1771130148.0629935
RecNet/train_loss,37,0.17479963600635529,1771130163.9468994
RecNet/train_loss,38,0.170131117105484,1771130178.997898
RecNet/train_loss,39,0.16463404893875122,1771130192.4767945
RecNet/train_accuracy,0,63.103092193603516,1771129584.7204766
RecNet/train_accuracy,1,76.90326690673828,1771129600.0172067
RecNet/train_accuracy,2,79.2433090209961,1771129615.8886175
RecNet/train_accuracy,3,80.85189056396484,1771129630.9183664
RecNet/train_accuracy,4,82.0511474609375,1771129646.4501247
RecNet/train_accuracy,5,82.87801361083984,1771129661.4232013
RecNet/train_accuracy,6,83.82490539550781,1771129677.3311343
RecNet/train_accuracy,7,84.49275207519531,1771129693.1394713
RecNet/train_accuracy,8,85.1431655883789,1771129709.1596358
RecNet/train_accuracy,9,85.87256622314453,1771129724.814283
RecNet/train_accuracy,10,86.4132080078125,1771129740.8725843
RecNet/train_accuracy,11,86.90972900390625,1771129756.3671956
RecNet/train_accuracy,12,87.22980499267578,1771129772.5380263
RecNet/train_accuracy,13,87.73966979980469,1771129788.147432
RecNet/train_accuracy,14,88.22901916503906,1771129803.2392948
RecNet/train_accuracy,15,88.55730438232422,1771129818.5411265
RecNet/train_accuracy,16,89.03536224365234,1771129834.9736567
RecNet/train_accuracy,17,89.39544677734375,1771129850.5987694
RecNet/train_accuracy,18,89.86222076416016,1771129866.38363
RecNet/train_accuracy,19,90.15049743652344,1771129881.742132
RecNet/train_accuracy,20,90.742431640625,1771129897.0095456
RecNet/train_accuracy,21,90.98249053955078,1771129912.4646597
RecNet/train_accuracy,22,91.39181518554688,1771129928.518271
RecNet/train_accuracy,23,91.73138427734375,1771129943.593549
RecNet/train_accuracy,24,92.25765991210938,1771129959.3885353
RecNet/train_accuracy,25,92.4720687866211,1771129975.353801
RecNet/train_accuracy,26,92.783935546875,1771129990.6513023
RecNet/train_accuracy,27,93.21788787841797,1771130005.5637596
RecNet/train_accuracy,28,93.42613983154297,1771130021.3994498
RecNet/train_accuracy,29,93.72057342529297,1771130036.3979728
RecNet/train_accuracy,30,94.26018524169922,1771130052.1773882
RecNet/train_accuracy,31,94.3627700805664,1771130068.1745608
RecNet/train_accuracy,32,94.69926452636719,1771130084.0250142
RecNet/train_accuracy,33,94.84083557128906,1771130099.8788702
RecNet/train_accuracy,34,95.46251678466797,1771130115.4818552
RecNet/train_accuracy,35,95.53125,1771130131.8013742
RecNet/train_accuracy,36,95.66769409179688,1771130148.0630333
RecNet/train_accuracy,37,96.02059936523438,1771130163.9469335
RecNet/train_accuracy,38,96.1837158203125,1771130178.9979267
RecNet/train_accuracy,39,96.2873306274414,1771130192.4768355
RecNet/test_accuracy_epoch,4,0.5519999861717224,1771129646.9005048
RecNet/test_accuracy_epoch,9,0.6259999871253967,1771129725.1914673
RecNet/test_accuracy_epoch,14,0.6150000095367432,1771129803.6191518
RecNet/test_accuracy_epoch,19,0.6639999747276306,1771129882.116424
RecNet/test_accuracy_epoch,24,0.6460000276565552,1771129959.7669957
RecNet/test_accuracy_epoch,29,0.6510000228881836,1771130036.9806356
RecNet/test_accuracy_epoch,34,0.6209999918937683,1771130115.8570545
RecNet/test_accuracy_epoch,39,0.6449999809265137,1771130192.8506954
RecNet/test_auc_epoch,4,0.8896679878234863,1771129646.9005263
RecNet/test_auc_epoch,9,0.9090946912765503,1771129725.1914864
RecNet/test_auc_epoch,14,0.9038253426551819,1771129803.6191735
RecNet/test_auc_epoch,19,0.8995106816291809,1771129882.1164443
RecNet/test_auc_epoch,24,0.8895913362503052,1771129959.7670164
RecNet/test_auc_epoch,29,0.8846499919891357,1771130036.9806578
RecNet/test_auc_epoch,34,0.8695213198661804,1771130115.8570733
RecNet/test_auc_epoch,39,0.8738546371459961,1771130192.850718
RecNet/test_accuracy,0,0.6449999809265137,1771130192.850849
