tag,step,value,wall_time
RecNet/train_loss,0,0.5619021058082581,1771165499.6670067
RecNet/train_loss,1,0.4119344651699066,1771165506.6637022
RecNet/train_loss,2,0.39465248584747314,1771165512.1769435
RecNet/train_loss,3,0.378122478723526,1771165523.3714116
RecNet/train_loss,4,0.36359286308288574,1771165537.955084
RecNet/train_loss,5,0.350666880607605,1771165553.3042727
RecNet/train_loss,6,0.34007740020751953,1771165566.654524
RecNet/train_loss,7,0.3345322012901306,1771165581.5654657
RecNet/train_loss,8,0.3314226567745209,1771165596.658865
RecNet/train_loss,9,0.32924237847328186,1771165602.6472654
RecNet/train_loss,10,0.3276422321796417,1771165617.9398031
RecNet/train_loss,11,0.3265938460826874,1771165633.02047
RecNet/train_loss,12,0.325485497713089,1771165639.3156264
RecNet/train_loss,13,0.32465267181396484,1771165644.7897651
RecNet/train_loss,14,0.32418397068977356,1771165653.8299072
RecNet/train_loss,15,0.32321134209632874,1771165667.6960208
RecNet/train_loss,16,0.3225524127483368,1771165682.6400764
RecNet/train_loss,17,0.32199040055274963,1771165697.6758556
RecNet/train_loss,18,0.32138171792030334,1771165712.808031
RecNet/train_loss,19,0.3208642601966858,1771165725.666674
RecNet/train_loss,20,0.32013651728630066,1771165741.1194475
RecNet/train_loss,21,0.31950145959854126,1771165756.26487
RecNet/train_loss,22,0.3179547190666199,1771165771.4783087
RecNet/train_loss,23,0.3162090480327606,1771165785.3377337
RecNet/train_loss,24,0.31504908204078674,1771165793.3894672
RecNet/train_loss,25,0.3139779269695282,1771165804.9187667
RecNet/train_loss,26,0.3131292760372162,1771165820.0010853
RecNet/train_loss,27,0.3125709295272827,1771165835.120659
RecNet/train_loss,28,0.3118046224117279,1771165850.4390159
RecNet/train_loss,29,0.3112379014492035,1771165865.7210324
RecNet/train_loss,30,0.3109245300292969,1771165881.106573
RecNet/train_loss,31,0.31052058935165405,1771165896.3182402
RecNet/train_loss,32,0.3100561201572418,1771165911.286758
RecNet/train_loss,33,0.30990898609161377,1771165919.2116117
RecNet/train_loss,34,0.30967286229133606,1771165925.0335984
RecNet/train_loss,35,0.30940720438957214,1771165930.7786295
RecNet/train_loss,36,0.30935758352279663,1771165936.4123564
RecNet/train_loss,37,0.30904075503349304,1771165948.0686893
RecNet/train_loss,38,0.3088439702987671,1771165955.519323
RecNet/train_loss,39,0.30866289138793945,1771165967.3557906
RecNet/train_accuracy,0,85.2226791381836,1771165499.6670551
RecNet/train_accuracy,1,88.54644775390625,1771165506.663743
RecNet/train_accuracy,2,88.75341796875,1771165512.1769836
RecNet/train_accuracy,3,88.95970153808594,1771165523.3714786
RecNet/train_accuracy,4,89.06352233886719,1771165537.955132
RecNet/train_accuracy,5,89.3476791381836,1771165553.3043365
RecNet/train_accuracy,6,89.5300521850586,1771165566.6545606
RecNet/train_accuracy,7,89.61270141601562,1771165581.5655136
