tag,step,value,wall_time
RecNet/train_loss,0,1.3100744485855103,1771131535.502323
RecNet/train_loss,1,0.9282631874084473,1771131551.707858
RecNet/train_loss,2,0.8421676158905029,1771131567.9304564
RecNet/train_loss,3,0.782248318195343,1771131583.7119036
RecNet/train_loss,4,0.7322537899017334,1771131599.7231233
RecNet/train_loss,5,0.6837058663368225,1771131616.4913163
RecNet/train_loss,6,0.6447122097015381,1771131632.1641643
RecNet/train_loss,7,0.6059014201164246,1771131647.518608
RecNet/train_loss,8,0.5783441066741943,1771131663.2151625
RecNet/train_loss,9,0.5534906983375549,1771131679.2367513
RecNet/train_loss,10,0.53260338306427,1771131695.2897906
RecNet/train_loss,11,0.510859489440918,1771131707.8647134
RecNet/train_loss,12,0.4903070330619812,1771131721.1279635
RecNet/train_loss,13,0.47436797618865967,1771131735.8535764
RecNet/train_loss,14,0.4568105936050415,1771131751.5714967
RecNet/train_loss,15,0.4432218670845032,1771131767.0148969
RecNet/train_loss,16,0.4274928569793701,1771131782.010868
RecNet/train_loss,17,0.41150161623954773,1771131797.599523
RecNet/train_loss,18,0.3976229429244995,1771131812.3032117
RecNet/train_loss,19,0.3850615620613098,1771131827.7114437
RecNet/train_loss,20,0.3742515742778778,1771131843.4015079
RecNet/train_loss,21,0.3587542176246643,1771131857.352834
RecNet/train_loss,22,0.35010117292404175,1771131872.7421772
RecNet/train_loss,23,0.33732783794403076,1771131885.2349951
RecNet/train_loss,24,0.32599207758903503,1771131899.632224
RecNet/train_loss,25,0.31370335817337036,1771131915.7569594
RecNet/train_loss,26,0.30637499690055847,1771131928.5700357
RecNet/train_loss,27,0.29477837681770325,1771131943.5543613
RecNet/train_loss,28,0.2866801619529724,1771131957.6567876
RecNet/train_loss,29,0.2743532955646515,1771131970.8075082
RecNet/train_loss,30,0.2671626806259155,1771131987.138377
RecNet/train_loss,31,0.25673699378967285,1771132002.4046385
RecNet/train_loss,32,0.24913755059242249,1771132018.059306
RecNet/train_loss,33,0.23737062513828278,1771132033.2012951
RecNet/train_loss,34,0.23307262361049652,1771132048.8362556
RecNet/train_loss,35,0.22338268160820007,1771132064.5223167
RecNet/train_loss,36,0.2170177400112152,1771132079.6359985
RecNet/train_loss,37,0.20907993614673615,1771132094.80075
RecNet/train_loss,38,0.20276173949241638,1771132109.5178995
RecNet/train_loss,39,0.19631609320640564,1771132123.3905935
RecNet/train_accuracy,0,66.55519104003906,1771131535.5023587
RecNet/train_accuracy,1,74.60529327392578,1771131551.7078924
RecNet/train_accuracy,2,77.28592681884766,1771131567.9304965
RecNet/train_accuracy,3,78.86680603027344,1771131583.711944
RecNet/train_accuracy,4,79.81985473632812,1771131599.7231505
RecNet/train_accuracy,5,80.565673828125,1771131616.4913585
RecNet/train_accuracy,6,81.27558135986328,1771131632.1642063
RecNet/train_accuracy,7,82.00088500976562,1771131647.5186365
RecNet/train_accuracy,8,82.54972839355469,1771131663.2151892
RecNet/train_accuracy,9,83.17859649658203,1771131679.2367783
RecNet/train_accuracy,10,83.59305572509766,1771131695.2898147
RecNet/train_accuracy,11,84.41991424560547,1771131707.864745
RecNet/train_accuracy,12,84.91028594970703,1771131721.1279905
RecNet/train_accuracy,13,85.38937377929688,1771131735.853603
RecNet/train_accuracy,14,85.99771881103516,1771131751.5715399
RecNet/train_accuracy,15,86.29933166503906,1771131767.0149305
RecNet/train_accuracy,16,86.89331817626953,1771131782.010902
RecNet/train_accuracy,17,87.30879974365234,1771131797.5995667
RecNet/train_accuracy,18,87.90586853027344,1771131812.3032556
RecNet/train_accuracy,19,88.31929779052734,1771131827.7114766
RecNet/train_accuracy,20,88.67630004882812,1771131843.401536
RecNet/train_accuracy,21,89.20360565185547,1771131857.352878
RecNet/train_accuracy,22,89.50727081298828,1771131872.7422204
RecNet/train_accuracy,23,89.95249938964844,1771131885.2350395
RecNet/train_accuracy,24,90.37824249267578,1771131899.6322665
RecNet/train_accuracy,25,90.78141784667969,1771131915.756993
RecNet/train_accuracy,26,91.03890991210938,1771131928.5700774
RecNet/train_accuracy,27,91.48516845703125,1771131943.5543885
RecNet/train_accuracy,28,91.72830200195312,1771131957.6568139
