tag,step,value,wall_time
RecNet/train_loss,0,1.4030342102050781,1771128274.3589861
RecNet/train_loss,1,0.9895986318588257,1771128289.9443257
RecNet/train_loss,2,0.8710713386535645,1771128300.2457366
RecNet/train_loss,3,0.8041999936103821,1771128313.3436956
RecNet/train_loss,4,0.7356911897659302,1771128329.694472
RecNet/train_loss,5,0.6695172786712646,1771128346.2409642
RecNet/train_loss,6,0.614109456539154,1771128362.8120444
RecNet/train_loss,7,0.5776481032371521,1771128379.0878239
RecNet/train_loss,8,0.5443337559700012,1771128395.390996
RecNet/train_loss,9,0.5231078863143921,1771128411.9276032
RecNet/train_loss,10,0.5029953122138977,1771128427.3781815
RecNet/train_loss,11,0.4819987416267395,1771128443.2848625
RecNet/train_loss,12,0.4636835753917694,1771128459.6572638
RecNet/train_loss,13,0.44616109132766724,1771128475.8143008
RecNet/train_loss,14,0.434820294380188,1771128490.4568005
RecNet/train_loss,15,0.4157611131668091,1771128506.1052964
RecNet/train_loss,16,0.4029804766178131,1771128521.0190167
RecNet/train_loss,17,0.38983094692230225,1771128537.1837938
RecNet/train_loss,18,0.3788149952888489,1771128552.247404
RecNet/train_loss,19,0.36679649353027344,1771128568.1318047
RecNet/train_loss,20,0.3530886173248291,1771128584.427024
RecNet/train_loss,21,0.343937486410141,1771128600.795322
RecNet/train_loss,22,0.3351246416568756,1771128616.5115137
RecNet/train_loss,23,0.32171639800071716,1771128633.1551752
RecNet/train_loss,24,0.3127349317073822,1771128648.8481185
RecNet/train_loss,25,0.30400240421295166,1771128665.4697459
RecNet/train_loss,26,0.2972228229045868,1771128681.7696445
RecNet/train_loss,27,0.28285518288612366,1771128698.2300193
RecNet/train_loss,28,0.2766788601875305,1771128713.8623664
RecNet/train_loss,29,0.2644037902355194,1771128729.8985894
RecNet/train_loss,30,0.25955724716186523,1771128747.3189683
RecNet/train_loss,31,0.25038158893585205,1771128762.7960093
RecNet/train_loss,32,0.24222543835639954,1771128779.0127006
RecNet/train_loss,33,0.23283956944942474,1771128794.8099787
RecNet/train_loss,34,0.22574067115783691,1771128811.0491748
RecNet/train_loss,35,0.22091834247112274,1771128827.781228
RecNet/train_loss,36,0.20828616619110107,1771128843.3623838
RecNet/train_loss,37,0.20390543341636658,1771128859.5311654
RecNet/train_loss,38,0.19818562269210815,1771128876.0224748
RecNet/train_loss,39,0.1911034733057022,1771128892.1619744
RecNet/train_accuracy,0,62.048484802246094,1771128274.3590236
RecNet/train_accuracy,1,73.37525939941406,1771128289.9443638
RecNet/train_accuracy,2,77.12486267089844,1771128300.2457767
RecNet/train_accuracy,3,78.82372283935547,1771128313.3437371
RecNet/train_accuracy,4,80.38922119140625,1771128329.694501
RecNet/train_accuracy,5,81.40792083740234,1771128346.2410092
RecNet/train_accuracy,6,82.32916259765625,1771128362.8120894
RecNet/train_accuracy,7,82.89647674560547,1771128379.0878685
RecNet/train_accuracy,8,83.5694580078125,1771128395.39104
RecNet/train_accuracy,9,84.25474548339844,1771128411.9276476
RecNet/train_accuracy,10,84.67536163330078,1771128427.3782265
RecNet/train_accuracy,11,85.28986358642578,1771128443.2848923
RecNet/train_accuracy,12,85.64379119873047,1771128459.6572912
RecNet/train_accuracy,13,86.20597839355469,1771128475.8143477
RecNet/train_accuracy,14,86.63787078857422,1771128490.4568462
RecNet/train_accuracy,15,87.29341125488281,1771128506.10534
RecNet/train_accuracy,16,87.6493911743164,1771128521.0190516
RecNet/train_accuracy,17,88.1428451538086,1771128537.1838217
RecNet/train_accuracy,18,88.43521881103516,1771128552.2474294
RecNet/train_accuracy,19,88.87224578857422,1771128568.13183
RecNet/train_accuracy,20,89.3687744140625,1771128584.4270494
RecNet/train_accuracy,21,89.70013427734375,1771128600.7953515
RecNet/train_accuracy,22,90.04586029052734,1771128616.5115392
RecNet/train_accuracy,23,90.41722869873047,1771128633.1552005
RecNet/train_accuracy,24,90.69010925292969,1771128648.8481462
RecNet/train_accuracy,25,91.06558227539062,1771128665.4697719
RecNet/train_accuracy,26,91.35282897949219,1771128681.7696736
RecNet/train_accuracy,27,91.79704284667969,1771128698.2300472
